tourney_id	tourney_name	surface	draw_size	tourney_level	tourney_date	match_num	winner_id	winner_seed	winner_entry	winner_name	winner_hand	winner_ht	winner_ioc	winner_age	winner_rank	winner_rank_points	loser_id	loser_seed	loser_entry	loser_name	loser_hand	loser_ht	loser_ioc	loser_age	loser_rank	loser_rank_points	score	best_of	round	minutes	w_ace	w_df	w_svpt	w_1stIn	w_1stWon	w_2ndWon	w_SvGms	w_bpSaved	w_bpFaced	l_ace	l_df	l_svpt	l_1stIn	l_1stWon	l_2ndWon	l_SvGms	l_bpSaved	l_bpFaced	wid	lid	atp_match_num	no_sets	no_tiebreaks	
2017-580	Australian Open	Hard	128	G	20170116	191	105453	5		Kei Nishikori	R	178	JPN	27.0499657769	5	5010	104871			Jeremy Chardy	R	188	FRA	29.9274469541	72	705	6-3 6-4 6-3	5	R64	126	2	0	88	61	41	15	14	6	9	5	5	94	54	32	16	14	11	18	MS039	3	0	
2017-580	Australian Open	Hard	128	G	20170116	190	104792	6		Gael Monfils	R	193	FRA	30.3764544832	6	3625	105238			Alexandr Dolgopolov	R	180	UKR	28.1916495551	69	715	6-3 6-4 1-6 6-0	5	R64	117	20	5	92	62	49	11	16	3	6	6	5	123	72	48	19	16	13	19	MS048	4	0	
2017-580	Australian Open	Hard	128	G	20170116	189	105554			Daniel Evans	R	175	GBR	26.6529774127	51	886	105227	7		Marin Cilic	R	198	CRO	28.3011635866	7	3605	3-6 7-5 6-3 6-3	5	R64	178	5	7	143	83	57	31	19	16	19	14	4	110	64	44	24	20	8	14	MS047	4	0	
2017-580	Australian Open	Hard	128	G	20170116	188	106233	8		Dominic Thiem	R	185	AUT	23.370294319	8	3415	111442			Jordan Thompson	R	183	AUS	22.7433264887	76	699	6-2 6-1 6-7(6) 6-4	5	R64	164	12	4	113	64	52	29	18	4	5	5	1	123	67	38	32	19	10	17	MS056	4	1	
2017-580	Australian Open	Hard	128	G	20170116	187	104745	9		Rafael Nadal	L	185	ESP	30.6228610541	9	3195	104571			Marcos Baghdatis	R	178	CYP	31.5838466804	36	1210	6-3 6-1 6-3	5	R64	133	5	0	80	64	46	10	13	4	5	8	4	98	53	33	16	12	10	16	MS051	3	0	
2017-580	Australian Open	Hard	128	G	20170116	186	104607	10		Tomas Berdych	R	196	CZE	31.3319644079	10	3060	105992			Ryan Harrison	R	185	USA	24.6954140999	82	664	6-3 7-6(6) 6-2	5	R64	125	15	2	75	48	43	16	14	2	3	6	11	129	68	46	22	15	10	15	MS036	3	1	
2017-580	Australian Open	Hard	128	G	20170116	185	105676	11		David Goffin	R	180	BEL	26.1108829569	11	2750	103285		Q	Radek Stepanek	R	185	CZE	38.1382614648	102	595	6-4 6-0 6-3	5	R64	105	7	4	80	44	32	23	12	4	5	3	9	79	46	27	12	13	6	13	MS059	3	0	
2017-580	Australian Open	Hard	128	G	20170116	184	104542	12		Jo Wilfried Tsonga	R	188	FRA	31.7508555784	12	2505	105583			Dusan Lajovic	R	183	SRB	26.5489390828	94	627	6-2 6-2 6-3	5	R64	106	15	2	79	45	38	17	13	3	4	2	0	85	57	30	13	12	9	15	MS044	3	0	
2017-580	Australian Open	Hard	128	G	20170116	183	105138	13		Roberto Bautista Agut	R	183	ESP	28.758384668	14	2350	106415			Yoshihito Nishioka	L	170	JPN	21.3059548255	99	602	6-2 6-3 6-3	5	R64	129	9	1	77	62	40	7	13	6	10	2	3	118	72	35	19	13	12	21	MS052	3	0	
2017-580	Australian Open	Hard	128	G	20170116	182	104312			Andreas Seppi	R	191	ITA	32.9034907598	89	635	106401	14		Nick Kyrgios	R	193	AUS	21.7248459959	13	2460	1-6 6-7(1) 6-4 6-2 10-8	5	R64	189	16	4	149	86	66	40	27	7	10	29	8	171	119	88	27	28	7	12	MS043	5	1	
2017-580	Australian Open	Hard	128	G	20170116	181	105777	15		Grigor Dimitrov	R	191	BUL	25.6728268309	15	2135	111202			Hyeon Chung	R	185	KOR	20.6625598905	105	583	1-6 6-4 6-4 6-4	5	R64	156	12	4	117	76	52	22	19	10	15	7	4	104	71	53	11	18	5	10	MS060	4	0	
2017-580	Australian Open	Hard	128	G	20170116	180	103819	17		Roger Federer	R	185	SUI	35.4414784394	17	1980	111511		Q	Noah Rubin	R	178	USA	20.9034907598	200	274	7-5 6-3 7-6(3)	5	R64	124	18	2	112	67	54	25	17	5	6	2	3	102	58	36	27	16	5	8	MS037	3	1	
2017-580	Australian Open	Hard	128	G	20170116	179	104755	18		Richard Gasquet	R	185	FRA	30.5817932923	18	1885	104122			Carlos Berlocq	R	183	ARG	33.9520876112	90	632	6-1 6-1 6-1	5	R64	105	2	5	71	39	29	21	11	2	2	2	1	72	38	20	11	10	6	13	MS061	3	0	
2017-580	Australian Open	Hard	128	G	20170116	178	104999			Mischa Zverev	L	191	GER	29.4045174538	50	894	104545	19		John Isner	R	208	USA	31.7262149213	19	1850	6-7(4) 6-7(4) 6-4 7-6(7) 9-7	5	R64	250	20	13	212	128	107	43	31	16	17	32	4	203	143	106	36	31	13	16	MS034	5	3	
2017-580	Australian Open	Hard	128	G	20170116	177	103333	20		Ivo Karlovic	R	211	CRO	37.8836413415	21	1795	106225		WC	Andrew Whittington	R	188	AUS	23.4332648871	194	289	6-4 6-4 6-4	5	R64	121	19	8	92	51	44	23	15	5	5	5	6	92	46	35	23	15	7	10	MS058	3	0	
2017-580	Australian Open	Hard	128	G	20170116	176	103970	21		David Ferrer	R	175	ESP	34.7926078029	23	1740	124014		Q	Ernesto Escobedo	R	185	USA	20.5366187543	131	455	2-6 6-4 6-4 6-2	5	R64	166	7	7	141	84	58	30	18	11	13	7	3	121	68	48	27	18	10	14	MS053	4	0	
2017-580	Australian Open	Hard	128	G	20170116	175	106058	23		Jack Sock	R	191	USA	24.3121149897	20	1810	111575			Karen Khachanov	R	198	RUS	20.6570841889	52	875	6-3 6-4 6-4	5	R64	135	8	5	107	62	50	21	15	8	9	10	6	111	58	41	22	14	11	15	MS045	3	0	
2017-580	Australian Open	Hard	128	G	20170116	174	100644	24		Alexander Zverev	R	198	GER	19.742642026	24	1655	126207		Q	Frances Tiafoe	R	188	USA	18.9897330595	108	550	6-2 6-3 6-4	5	R64	117	9	6	99	55	41	26	14	5	5	4	2	83	55	34	16	13	4	8	MS050	3	0	
2017-580	Australian Open	Hard	128	G	20170116	173	104468	25		Gilles Simon	R	183	FRA	32.0547570157	25	1585	104297			Rogerio Dutra Silva	R	178	BRA	32.9527720739	100	600	6-4 6-1 6-1	5	R64	96	3	5	67	47	41	10	12	2	2	1	3	81	50	29	13	12	5	11	MS054	3	0	
2017-580	Australian Open	Hard	128	G	20170116	172	106071	27		Bernard Tomic	R	196	AUS	24.2381930185	27	1420	103607			Victor Estrella Burgos	R	173	DOM	36.4572210815	103	586	7-5 7-6(4) 4-6 7-6(5)	5	R64	201	19	2	134	96	77	21	23	3	5	13	7	164	104	77	31	23	6	8	MS046	4	2	
2017-580	Australian Open	Hard	128	G	20170116	171	104678	29		Viktor Troicki	R	193	SRB	30.932238193	35	1225	103893			Paolo Lorenzi	R	183	ITA	35.0882956879	43	1033	6-3 1-6 7-6(3) 3-6 6-3	5	R64	227	21	6	154	83	64	35	23	12	16	8	8	160	100	69	31	23	8	11	MS041	5	1	
2017-580	Australian Open	Hard	128	G	20170116	170	105807	30		Pablo Carreno Busta	R	188	ESP	25.5167693361	31	1370	106378			Kyle Edmund	R	188	GBR	22.0232717317	46	989	6-2 6-4 6-2	5	R64	107	7	0	89	58	46	16	13	6	6	6	6	79	42	31	14	13	3	8	MS062	3	0	
2017-580	Australian Open	Hard	128	G	20170116	169	105023	31		Sam Querrey	R	198	USA	29.2785763176	32	1355	200282		WC	Alex De Minaur	R	180	AUS	17.9137577002	301	164	7-6(5) 6-0 6-1	5	R64	108	9	9	89	46	43	21	13	3	3	1	4	100	68	44	8	12	8	13	MS033	3	1	
2017-580	Australian Open	Hard	128	G	20170116	168	104259	32		Philipp Kohlschreiber	R	178	GER	33.2539356605	33	1325	105385			Donald Young	L	183	USA	27.485284052	85	651	7-5 6-3 6-0	5	R64	111	3	3	77	43	33	23	13	4	5	5	2	93	62	30	15	14	5	12	MS049	3	0	
2017-580	Australian Open	Hard	128	G	20170116	167	104327			Steve Darcis	R	178	BEL	32.8459958932	71	707	106043			Diego Schwartzman	R	170	ARG	24.4188911704	54	867	6-3 6-3 2-6 6-4	5	R64	153	5	0	114	80	57	16	18	5	8	5	5	118	67	46	24	18	5	10	MS042	4	0	
2017-580	Australian Open	Hard	128	G	20170116	166	104291			Malek Jaziri	R	185	TUN	32.9911019849	56	824	122330		Q	Alexander Bublik	R	193	KAZ	19.5838466804	207	268	6-2 6-3 7-5	5	R64	97	8	4	82	48	34	20	14	7	10	15	4	92	50	30	14	15	4	12	MS035	3	0	
2017-580	Australian Open	Hard	128	G	20170116	165	105041		Q	Lukas Lacko	R	185	SVK	29.2046543463	121	486	104534			Dudi Sela	R	175	ISR	31.7864476386	67	731	2-6 6-3 6-2 6-4	5	R64	136	8	1	118	65	45	28	18	8	12	5	5	98	67	42	16	17	5	11	MS038	4	0	
2017-580	Australian Open	Hard	128	G	20170116	164	105332			Benoit Paire	R	196	FRA	27.6933607118	47	960	104926			Fabio Fognini	R	178	ITA	29.6509240246	48	945	7-6(3) 4-6 6-3 3-6 6-3	5	R64	209	22	10	176	97	70	36	25	10	16	2	7	160	93	56	41	24	8	14	MS057	5	1	
2017-580	Australian Open	Hard	128	G	20170116	163	104918	1		Andy Murray	R	191	GBR	29.6755646817	1	12560	105011			Illya Marchenko	R	185	UKR	29.3579739904	95	624	7-5 7-6(5) 6-2	5	R128	167	11	4	112	53	44	26	16	2	5	6	6	99	53	35	19	16	2	8	MS064	3	1	
2017-580	Australian Open	Hard	128	G	20170116	162	104925	2		Novak Djokovic	R	188	SRB	29.6563997262	2	11780	104269			Fernando Verdasco	L	185	ESP	33.1718001369	40	1105	6-1 7-6(4) 6-2	5	R128	140	2	2	94	60	44	18	14	3	5	5	5	106	55	33	20	13	10	16	MS127	3	1	
2017-580	Australian Open	Hard	128	G	20170116	161	105683	3		Milos Raonic	R	196	CAN	26.0561259411	3	5290	104460			Dustin Brown	R	196	GER	32.1067761807	66	738	6-3 6-4 6-2	5	R128	93	18	5	79	50	41	18	14	3	3	3	7	93	55	34	20	13	6	10	MS111	3	0	
2017-580	Australian Open	Hard	128	G	20170116	160	104527	4		Stan Wawrinka	R	183	SUI	31.8056125941	4	5155	105373			Martin Klizan	L	191	SVK	27.5181382615	34	1230	4-6 6-4 7-5 4-6 6-4	5	R128	204	21	6	160	102	78	27	26	11	16	7	2	157	120	77	24	26	10	16	MS080	5	0	
2017-580	Australian Open	Hard	128	G	20170116	159	105453	5		Kei Nishikori	R	178	JPN	27.0499657769	5	5010	105723			Andrey Kuznetsov	R	185	RUS	25.9000684463	45	1015	5-7 6-1 6-4 6-7(6) 6-2	5	R128	214	11	0	158	98	67	34	25	7	12	4	4	142	78	52	27	24	3	12	MS079	5	1	
2017-580	Australian Open	Hard	128	G	20170116	158	104792	6		Gael Monfils	R	193	FRA	30.3764544832	6	3625	106210			Jiri Vesely	L	198	CZE	23.5208761123	53	873	6-2 6-3 6-2	5	R128	92	4	3	71	34	28	25	13	2	3	2	8	74	46	28	11	12	6	12	MS096	3	0	
2017-580	Australian Open	Hard	128	G	20170116	157	105227	7		Marin Cilic	R	198	CRO	28.3011635866	7	3605	105668		PR	Jerzy Janowicz	R	203	POL	26.1765913758	273	186	4-6 4-6 6-2 6-2 6-3	5	R128	185	27	8	127	75	62	31	23	2	4	17	7	136	92	59	27	22	6	11	MS095	5	0	
2017-580	Australian Open	Hard	128	G	20170116	156	106233	8		Dominic Thiem	R	185	AUT	23.370294319	8	3415	105526			Jan Lennard Struff	R	196	GER	26.7296372348	58	796	4-6 6-4 6-4 6-3	5	R128	174	12	9	132	62	52	30	19	8	10	13	10	140	73	58	27	20	14	19	MS112	4	0	
2017-580	Australian Open	Hard	128	G	20170116	155	104745	9		Rafael Nadal	L	185	ESP	30.6228610541	9	3195	104252			Florian Mayer	R	191	GER	33.2840520192	49	903	6-3 6-4 6-4	5	R128	124	6	0	76	53	41	19	15	0	0	7	1	102	66	41	22	14	9	12	MS103	3	0	
2017-580	Australian Open	Hard	128	G	20170116	154	104607	10		Tomas Berdych	R	196	CZE	31.3319644079	10	3060	104563		Q	Luca Vanni	R	198	ITA	31.6194387406	157	373	6-1 RET	5	R128	40	2	2	22	10	8	9	4	1	1	1	3	28	18	8	4	4	1	3	MS072	2	0	
2017-580	Australian Open	Hard	128	G	20170116	153	105676	11		David Goffin	R	180	BEL	26.1108829569	11	2750	124187		Q	Reilly Opelka	R	211	USA	19.3867214237	208	267	6-4 4-6 6-2 4-6 6-4	5	R128	176	13	7	146	76	59	43	24	5	7	21	7	144	85	64	28	24	2	6	MS119	5	0	
2017-580	Australian Open	Hard	128	G	20170116	152	104542	12		Jo Wilfried Tsonga	R	188	FRA	31.7508555784	12	2505	106329			Thiago Monteiro	L	183	BRA	22.6310746064	83	664	6-1 6-3 6-7(5) 6-2	5	R128	143	20	5	103	49	43	34	18	3	4	4	8	111	60	39	24	18	7	14	MS088	4	1	
2017-580	Australian Open	Hard	128	G	20170116	151	105138	13		Roberto Bautista Agut	R	183	ESP	28.758384668	14	2350	105550			Guido Pella	L	185	ARG	26.6694045175	81	685	6-3 6-1 6-1	5	R128	84	7	1	60	38	37	12	12	1	1	5	5	67	40	23	8	11	6	12	MS104	3	0	
2017-580	Australian Open	Hard	128	G	20170116	150	106401	14		Nick Kyrgios	R	193	AUS	21.7248459959	13	2460	105671			Gastao Elias	R	183	POR	26.1464750171	77	698	6-1 6-2 6-2	5	R128	85	9	3	64	36	29	22	12	0	0	4	3	67	34	20	13	11	5	11	MS087	3	0	
2017-580	Australian Open	Hard	128	G	20170116	149	105777	15		Grigor Dimitrov	R	191	BUL	25.6728268309	15	2135	106331		WC	Christopher O'Connell	R	183	AUS	22.6228610541	231	228	7-6(2) 6-3 6-3	5	R128	122	15	0	81	47	46	21	15	0	0	6	1	110	64	44	23	15	10	13	MS120	3	1	
2017-580	Australian Open	Hard	128	G	20170116	148	122330		Q	Alexander Bublik	R	193	KAZ	19.5838466804	207	268	106298	16		Lucas Pouille	R	185	FRA	22.8966461328	16	2131	6-0 3-6 6-3 6-4	5	R128	104	16	9	95	51	44	18	17	3	6	6	7	95	55	40	14	17	4	11	MS071	4	0	
2017-580	Australian Open	Hard	128	G	20170116	147	103819	17		Roger Federer	R	185	SUI	35.4414784394	17	1980	103781		Q	Jurgen Melzer	L	183	AUT	35.6550308008	300	164	7-5 3-6 6-2 6-2	5	R128	125	19	1	103	66	51	20	18	1	4	4	1	111	83	47	15	19	2	9	MS075	4	0	
2017-580	Australian Open	Hard	128	G	20170116	146	104755	18		Richard Gasquet	R	185	FRA	30.5817932923	18	1885	106425		Q	Blake Mott	R	183	AUS	20.7392197125	287	173	6-4 6-4 6-2	5	R128	113	2	1	82	52	38	20	14	0	1	7	3	78	49	31	15	14	3	8	MS123	3	0	
2017-580	Australian Open	Hard	128	G	20170116	145	104545	19		John Isner	R	208	USA	31.7262149213	19	1850	104505			Konstantin Kravchuk	R	191	RUS	31.8959616701	88	642	6-3 6-4 6-7(5) 6-1	5	R128	143	35	6	111	79	67	20	20	2	2	20	4	112	74	59	17	18	6	10	MS068	4	1	
2017-580	Australian Open	Hard	128	G	20170116	144	103333	20		Ivo Karlovic	R	211	CRO	37.8836413415	21	1795	104547			Horacio Zeballos	L	188	ARG	31.7234770705	68	725	6-7(6) 3-6 7-5 6-2 22-20	5	R128	315	76	12	213	140	127	44	41	3	4	32	9	237	152	125	49	42	5	9	MS116	5	1	
2017-580	Australian Open	Hard	128	G	20170116	143	103970	21		David Ferrer	R	175	ESP	34.7926078029	23	1740	117357		WC	Omar Jasika	L	183	AUS	19.665982204	290	172	6-3 6-0 6-2	5	R128	86	4	2	67	45	38	11	12	1	1	1	5	68	43	25	9	11	6	12	MS107	3	0	
2017-580	Australian Open	Hard	128	G	20170116	142	106043			Diego Schwartzman	R	170	ARG	24.4188911704	54	867	104655	22		Pablo Cuevas	R	180	URU	31.0417522245	22	1780	6-3 6-3 6-0	5	R128	82	6	4	72	42	30	22	12	3	4	7	6	80	43	25	13	12	2	9	MS084	3	0	
2017-580	Australian Open	Hard	128	G	20170116	141	106058	23		Jack Sock	R	191	USA	24.3121149897	20	1810	105732			Pierre Hugues Herbert	R	188	FRA	25.8343600274	73	705	6-4 7-6(4) 6-3	5	R128	133	10	6	105	69	56	15	16	5	6	15	4	104	68	49	16	15	9	12	MS091	3	1	
2017-580	Australian Open	Hard	128	G	20170116	140	100644	24		Alexander Zverev	R	198	GER	19.742642026	24	1655	104898			Robin Haase	R	191	NED	29.7823408624	57	808	6-2 3-6 5-7 6-3 6-2	5	R128	174	18	10	144	92	69	24	23	12	16	13	11	140	81	60	24	23	7	14	MS100	5	0	
2017-580	Australian Open	Hard	128	G	20170116	139	104468	25		Gilles Simon	R	183	FRA	32.0547570157	25	1585	111581		WC	Michael Mmoh	R	185	USA	19.0171115674	190	297	6-1 6-3 6-3	5	R128	111	2	3	83	39	25	31	13	4	5	4	4	77	51	28	10	12	2	8	MS108	3	0	
2017-580	Australian Open	Hard	128	G	20170116	138	105041		Q	Lukas Lacko	R	185	SVK	29.2046543463	121	486	105077	26		Albert Ramos Vinolas	L	188	ESP	28.9993155373	26	1435	4-6 7-5 1-6 6-4 6-3	5	R128	200	17	4	140	86	64	30	24	8	12	21	11	151	86	63	32	24	7	11	MS076	5	0	
2017-580	Australian Open	Hard	128	G	20170116	137	106071	27		Bernard Tomic	R	196	AUS	24.2381930185	27	1420	105064			Thomaz Bellucci	L	188	BRA	29.0485968515	62	771	6-2 6-1 6-4	5	R128	97	12	2	70	45	39	17	13	3	3	10	3	83	55	34	11	12	7	12	MS092	3	0	
2017-580	Australian Open	Hard	128	G	20170116	136	104926			Fabio Fognini	R	178	ITA	29.6509240246	48	945	103852	28		Feliciano Lopez	L	188	ESP	35.3237508556	29	1410	7-5 6-3 7-5	5	R128	123	5	3	81	43	38	23	16	0	2	14	8	133	70	48	24	17	22	28	MS115	3	0	
2017-580	Australian Open	Hard	128	G	20170116	135	104678	29		Viktor Troicki	R	193	SRB	30.932238193	35	1225	106000			Damir Dzumhur	R	175	BIH	24.6598220397	78	694	6-4 6-4 2-6 2-6 6-3	5	R128	167	14	2	123	80	58	24	23	5	11	1	8	143	80	57	31	22	10	15	MS083	5	0	
2017-580	Australian Open	Hard	128	G	20170116	134	105807	30		Pablo Carreno Busta	R	188	ESP	25.5167693361	31	1370	105166		LL	Peter Polansky	R	183	CAN	28.5886379192	132	454	6-0 3-6 3-6 6-2 3-0 RET	5	R128	143	21	8	101	59	49	19	18	3	7	10	5	123	73	41	22	17	13	20	MS124	6	0	
2017-580	Australian Open	Hard	128	G	20170116	133	105023	31		Sam Querrey	R	198	USA	29.2785763176	32	1355	111460		WC	Quentin Halys	R	191	FRA	20.2245037645	155	379	6-7(10) 7-6(4) 6-3 6-4	5	R128	166	31	10	133	81	72	23	22	3	6	24	9	151	88	65	34	21	11	16	MS067	4	2	
2017-580	Australian Open	Hard	128	G	20170116	132	104259	32		Philipp Kohlschreiber	R	178	GER	33.2539356605	33	1325	105932			Nikoloz Basilashvili	R	185	GEO	24.8980150582	92	630	6-4 3-6 7-6(2) 6-4	5	R128	152	12	4	114	66	51	28	20	4	7	3	2	137	94	63	22	21	3	7	MS099	4	1	
2017-580	Australian Open	Hard	128	G	20170116	131	104571			Marcos Baghdatis	R	178	CYP	31.5838466804	36	1210	104022			Mikhail Youzhny	R	183	RUS	34.5626283368	70	707	6-3 3-0 RET	5	R128	65	5	1	36	18	16	10	6	2	2	1	2	49	31	18	7	6	7	10	MS102	3	0	
2017-580	Australian Open	Hard	128	G	20170116	130	104122			Carlos Berlocq	R	183	ARG	33.9520876112	90	632	105430			Radu Albot	R	175	MDA	27.1813826146	96	614	6-4 7-6(4) 5-7 7-6(8)	5	R128	236	18	5	157	92	70	34	23	8	12	7	2	154	110	74	25	23	5	9	MS122	4	2	
2017-580	Australian Open	Hard	128	G	20170116	129	104871			Jeremy Chardy	R	188	FRA	29.9274469541	72	705	104597			Nicolas Almagro	R	183	ESP	31.4058863792	42	1040	4-0 RET	5	R128	23	3	3	20	13	10	3	2	2	2	1	1	15	6	3	2	3	0	2	MS078	2	0	
2017-580	Australian Open	Hard	128	G	20170116	128	111202			Hyeon Chung	R	185	KOR	20.6625598905	105	583	105952			Renzo Olivo	R	180	ARG	24.8405201916	79	693	6-2 6-3 6-2	5	R128	105	4	1	69	39	27	21	12	1	2	6	7	80	38	24	16	13	9	16	MS121	3	0	
2017-580	Australian Open	Hard	128	G	20170116	127	104327			Steve Darcis	R	178	BEL	32.8459958932	71	707	105032		WC	Sam Groth	R	193	AUS	29.2457221081	162	355	3-6 6-3 6-2 6-2	5	R128	131	3	0	91	58	48	18	17	1	2	19	8	115	63	44	24	17	5	10	MS085	4	0	
2017-580	Australian Open	Hard	128	G	20170116	126	200282		WC	Alex De Minaur	R	180	AUS	17.9137577002	301	164	105589			Gerald Melzer	L	188	AUT	26.5133470226	87	648	5-7 6-3 2-6 7-6(2) 6-1	5	R128	222	12	7	167	96	65	34	25	12	19	4	6	157	105	65	25	23	13	20	MS066	5	1	
2017-580	Australian Open	Hard	128	G	20170116	125	105238			Alexandr Dolgopolov	R	180	UKR	28.1916495551	69	715	106432			Borna Coric	R	185	CRO	20.1724845996	59	795	6-3 6-4 3-6 7-6(7)	5	R128	177	15	9	132	74	57	30	20	6	9	13	7	134	79	56	26	20	7	11	MS097	4	1	
2017-580	Australian Open	Hard	128	G	20170116	124	104297			Rogerio Dutra Silva	R	178	BRA	32.9527720739	100	600	111577			Jared Donaldson	R	188	USA	20.2710472279	101	596	3-6 0-6 6-1 6-4 6-4	5	R128	185	13	3	130	77	54	26	21	7	12	9	5	132	78	52	29	21	8	13	MS109	5	0	
2017-580	Australian Open	Hard	128	G	20170116	123	106378			Kyle Edmund	R	188	GBR	22.0232717317	46	989	105053			Santiago Giraldo	R	188	COL	29.1389459274	91	631	6-2 7-5 6-3	5	R128	110	12	2	78	43	39	20	15	0	1	6	4	85	48	32	17	14	5	10	MS125	3	0	
2017-580	Australian Open	Hard	128	G	20170116	122	124014		Q	Ernesto Escobedo	R	185	USA	20.5366187543	131	455	106421			Daniil Medvedev	R	198	RUS	20.9308692676	63	751	7-5 4-6 7-6(5) 6-1	5	R128	156	9	3	122	67	51	36	20	4	5	15	9	135	79	61	29	21	7	11	MS106	4	1	
2017-580	Australian Open	Hard	128	G	20170116	121	103607			Victor Estrella Burgos	R	173	DOM	36.4572210815	103	586	105379			Aljaz Bedene	R	183	GBR	27.498973306	109	547	7-6(7) 7-5 0-6 6-3	5	R128	190	4	6	143	99	63	20	20	9	15	10	8	135	73	51	31	19	5	10	MS093	4	1	
2017-580	Australian Open	Hard	128	G	20170116	120	105554			Daniel Evans	R	175	GBR	26.6529774127	51	886	105487			Facundo Bagnis	L	183	ARG	26.8856947296	65	739	7-6(8) 6-3 6-1	5	R128	116	14	3	88	51	43	22	14	2	2	10	4	94	50	34	18	14	6	10	MS094	3	1	
2017-580	Australian Open	Hard	128	G	20170116	119	105992			Ryan Harrison	R	185	USA	24.6954140999	82	664	103917			Nicolas Mahut	R	191	FRA	34.9869952088	41	1085	6-3 6-4 6-2	5	R128	123	8	3	77	50	38	14	14	4	6	1	5	95	57	34	15	13	8	14	MS073	3	0	
2017-580	Australian Open	Hard	128	G	20170116	118	104797		WC	Denis Istomin	R	188	UZB	30.3600273785	117	498	104471		Q	Ivan Dodig	R	183	CRO	32.038329911	170	336	6-1 6-4 3-6 7-5	5	R128	155	14	2	119	78	61	19	19	8	11	7	11	113	65	47	20	19	3	9	MS126	4	0	
2017-580	Australian Open	Hard	128	G	20170116	117	104291			Malek Jaziri	R	185	TUN	32.9911019849	56	824	104424		Q	Go Soeda	R	178	JPN	32.3641341547	139	431	6-3 6-4 6-3	5	R128	120	7	4	77	35	30	23	14	2	4	5	2	99	53	36	16	14	8	14	MS070	3	0	
2017-580	Australian Open	Hard	128	G	20170116	116	105449			Steve Johnson	R	188	USA	27.0636550308	30	1390	105643			Federico Delbonis	L	191	ARG	26.2833675565	44	1030	6-3 6-4 6-4	5	R128	120	17	1	79	43	40	23	15	2	2	2	5	86	49	37	15	14	3	6	MS081	3	0	
2017-580	Australian Open	Hard	128	G	20170116	115	111575			Karen Khachanov	R	198	RUS	20.6570841889	52	875	105173			Adrian Mannarino	L	180	FRA	28.5503080082	61	781	6-4 3-6 7-6(9) 6-3	5	R128	165	32	4	126	76	66	25	19	5	6	7	1	141	88	65	29	21	7	10	MS090	4	1	
2017-580	Australian Open	Hard	128	G	20170116	114	105583			Dusan Lajovic	R	183	SRB	26.5489390828	94	627	103565			Stephane Robert	R	185	FRA	36.6680355921	55	854	6-3 6-3 6-3	5	R128	120	4	4	96	57	42	17	14	7	9	3	5	100	54	29	23	13	7	13	MS089	3	0	
2017-580	Australian Open	Hard	128	G	20170116	113	103893			Paolo Lorenzi	R	183	ITA	35.0882956879	43	1033	105902			James Duckworth	R	183	AUS	24.9883641342	107	557	6-4 7-6(4) 6-7(4) 6-4	5	R128	196	10	5	141	82	64	30	22	7	9	8	7	142	70	55	36	22	3	7	MS082	4	2	
2017-580	Australian Open	Hard	128	G	20170116	112	104180			Gilles Muller	L	193	LUX	33.6919917864	28	1415	126203			Taylor Fritz	R	193	USA	19.2197125257	93	628	7-6(6) 7-6(5) 6-3	5	R128	134	30	4	108	70	58	22	17	6	6	12	4	103	70	53	18	16	0	1	MS110	3	2	
2017-580	Australian Open	Hard	128	G	20170116	111	106415			Yoshihito Nishioka	L	170	JPN	21.3059548255	99	602	106109		Q	Alex Bolt	L	183	AUS	24.0301163587	632	46	6-4 1-6 6-2 6-4	5	R128	150	1	4	115	67	46	26	17	4	7	19	5	118	70	48	22	18	5	10	MS105	4	0	
2017-580	Australian Open	Hard	128	G	20170116	110	105332			Benoit Paire	R	196	FRA	27.6933607118	47	960	103163		PR	Tommy Haas	R	188	GER	38.7898699521			7-6(2) 6-4 RET	5	R128	97	23	4	74	42	34	17	11	1	2	5	5	84	43	24	25	11	3	5	MS114	3	1	
2017-580	Australian Open	Hard	128	G	20170116	109	111511		Q	Noah Rubin	R	178	USA	20.9034907598	200	274	106216		Q	Bjorn Fratangelo	R	183	USA	23.4962354552	113	519	6-7(4) 7-5 3-6 6-2 6-2	5	R128	188	15	6	160	94	70	31	25	5	10	9	8	174	112	78	21	24	6	14	MS074	5	1	
2017-580	Australian Open	Hard	128	G	20170116	108	126094		Q	Andrey Rublev	R	188	RUS	19.241615332	152	383	104229			Yen Hsun Lu	R	180	TPE	33.4264202601	60	786	4-6 6-3 7-6(0) 6-3	5	R128	170	19	6	142	74	58	34	21	19	22	16	7	117	66	48	24	19	3	7	MS065	4	1	
2017-580	Australian Open	Hard	128	G	20170116	107	104534			Dudi Sela	R	175	ISR	31.7864476386	67	731	104719			Marcel Granollers	R	191	ESP	30.765229295	38	1123	5-7 6-3 6-2 6-0	5	R128	154	1	3	113	84	54	13	17	4	8	4	2	112	69	38	16	18	8	18	MS077	4	0	
2017-580	Australian Open	Hard	128	G	20170116	106	104312			Andreas Seppi	R	191	ITA	32.9034907598	89	635	103908			Paul Henri Mathieu	R	185	FRA	35.0116358658	75	700	6-4 7-6(4) 6-7(3) 7-5	5	R128	185	33	6	159	93	74	39	23	13	14	16	8	148	84	63	38	23	7	10	MS086	4	2	
