tourney_id	tourney_name	surface	draw_size	tourney_level	tourney_date	match_num	winner_id	winner_seed	winner_entry	winner_name	winner_hand	winner_ht	winner_ioc	winner_age	winner_rank	winner_rank_points	loser_id	loser_seed	loser_entry	loser_name	loser_hand	loser_ht	loser_ioc	loser_age	loser_rank	loser_rank_points	score	best_of	round	minutes	w_ace	w_df	w_svpt	w_1stIn	w_1stWon	w_2ndWon	w_SvGms	w_bpSaved	w_bpFaced	l_ace	l_df	l_svpt	l_1stIn	l_1stWon	l_2ndWon	l_SvGms	l_bpSaved	l_bpFaced	wid	lid	atp_match_num	no_sets	no_tiebreaks	
2016-520	Roland Garros	Clay	128	G	20160522	174	104918	2		Andy Murray	R	191	GBR	29	2	8435	103285			Radek Stepanek	R	185	CZE	37	129	459	3-6 3-6 6-0 6-3 7-5	5	R128	221	14	2	138	91	64	26	23	4	10	4	8	149	92	59	25	22	4	8	MS127	5	0	
2016-520	Roland Garros	Clay	128	G	20160522	190	104527	3		Stan Wawrinka	R	183	SUI	31	4	6110	104586			Lukas Rosol	R	196	CZE	30	68	757	4-6 6-1 3-6 6-3 6-4	5	R128	191	9	4	142	90	70	28	23	8	16	9	1	171	106	64	38	22	12	10	MS111	5	0	
2016-520	Roland Garros	Clay	128	G	20160522	221	104745	4		Rafael Nadal	L	185	ESP	29	5	5675	105032			Sam Groth	R	193	AUS	28	95	597	6-1 6-1 6-1	5	R128	80	1	0	45	38	34	6	10	0	14	10	9	80	46	26	7	11	6	0	MS080	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	189	105453	5		Kei Nishikori	R	178	JPN	26	6	4470	104620			Simone Bolelli	R	183	ITA	30	116	522	6-1 7-5 6-3	5	R128	120	4	3	86	45	36	24	14	3	9	1	2	90	55	35	13	14	3	4	MS112	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	206	104542	6		Jo-Wilfried Tsonga	R	188	FRA	31	7	3355	105526			Jan-Lennard Struff	R	196	GER	26	102	578	6-3 6-4 6-4	5	R128	121	8	3	96	61	45	21	15	4	8	2	4	89	60	39	13	14	4	5	MS095	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	222	104607	7		Tomas Berdych	R	196	CZE	30	8	2850	105577			Vasek Pospisil	R	193	CAN	25	47	955	6-3 6-2 6-1	5	R128	98	6	1	70	39	28	18	12	4	13	6	4	79	47	23	12	12	5	6	MS079	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	205	105683	8		Milos Raonic	R	196	CAN	25	9	2785	104386			Janko Tipsarevic	R	175	SRB	31	686	38	6-3 6-2 7-6(5)	5	R128	129	10	5	79	44	41	22	15	0	15	4	2	102	49	35	25	14	11	1	MS096	3	1	
2016-520	Roland Garros	Clay	128	G	20160522	182	104755	9		Richard Gasquet	R	185	FRA	29	10	2725	105064			Thomaz Bellucci	L	188	BRA	28	39	1055	6-1 6-3 6-4	5	R128	128	3	0	88	59	41	13	13	7	16	1	4	88	52	27	16	13	9	9	MS119	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	198	105477			Marco Trungelliti	R	178	ARG	26	167	323	105227	10		Marin Cilic	R	198	CRO	27	11	2715	7-6(4) 3-6 6-4 6-2	5	R128	170	4	5	134	87	56	25	20	7	9	13	2	110	62	47	22	19	3	12	MS103	4	1	
2016-520	Roland Garros	Clay	128	G	20160522	229	103970	11		David Ferrer	R	175	ESP	34	12	2650	105539			Evgeny Donskoy	R	185	RUS	26	78	713	6-1 6-2 6-0	5	R128	86	1	5	68	39	32	16	11	1	11	1	1	72	33	18	14	10	4	1	MS072	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	213	105676	12		David Goffin	R	180	BEL	25	13	2570	106296			Gregoire Barrere	R	183	FRA	22	237	223	6-3 6-3 6-4	5	R128	98	3	0	81	50	36	21	14	5	11	6	2	87	60	32	15	14	5	7	MS088	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	214	106233	13		Dominic Thiem	R	185	AUT	22	15	2430	105438			Inigo Cervantes	R	183	ESP	26	61	783	3-6 6-2 7-5 6-1	5	R128	158	5	1	98	50	43	26	18	6	17	6	4	118	69	44	19	18	10	9	MS087	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	230	105138	14		Roberto Bautista Agut	R	183	ESP	28	16	2015	104098			Dmitry Tursunov	R	185	RUS	33	484	75	6-3 6-3 6-1	5	R128	84	5	3	69	48	35	12	13	0	10	2	1	74	44	26	11	12	3	2	MS071	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	181	104545	15		John Isner	R	208	USA	31	17	2010	105357			John Millman	R	183	AUS	26	60	796	6-7(4) 7-6(12) 7-6(7) 7-5	5	R128	200	40	5	158	115	94	22	24	3	10	5	2	173	125	78	37	24	6	6	MS120	4	3	
2016-520	Roland Garros	Clay	128	G	20160522	197	104468	16		Gilles Simon	R	183	FRA	31	18	1945	104297			Rogerio Dutra Silva	R	178	BRA	32	85	686	7-6(5) 6-4 6-2	5	R128	159	4	4	114	56	33	31	15	7	13	0	5	99	57	31	18	15	5	12	MS104	3	1	
2016-520	Roland Garros	Clay	128	G	20160522	185	106401	17		Nick Kyrgios	R	193	AUS	21	19	1875	106065			Marco Cecchinato	R	185	ITA	23	124	478	7-6(6) 7-6(6) 6-4	5	R128	142	16	2	100	64	52	27	17	1	13	5	2	134	79	54	31	17	12	1	MS116	3	2	
2016-520	Roland Garros	Clay	128	G	20160522	217	103565			Stephane Robert	R	185	FRA	35	89	628	104731	18		Kevin Anderson	R	203	RSA	29	20	1795	6-4 6-2 1-6 7-5	5	R128	142	9	7	108	47	42	30	18	1	12	18	9	121	75	55	22	19	8	3	MS084	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	178	105332	19		Benoit Paire	R	196	FRA	27	21	1641	105430			Radu Albot	R	175	MDA	26	137	423	6-2 4-6 6-4 1-6 6-4	5	R128	179	9	10	147	60	39	41	22	7	19	2	6	140	87	48	26	23	9	16	MS123	5	0	
2016-520	Roland Garros	Clay	128	G	20160522	233	106071	20		Bernard Tomic	R	196	AUS	23	22	1625	104548			Brian Baker	R	191	USA	31	669	40	6-3 6-4 6-4	5	R128	100	14	2	96	58	43	23	15	8	7	5	5	92	57	38	16	14	3	9	MS068	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	226	103852	21		Feliciano Lopez	L	188	ESP	34	23	1550	105341			Thomas Fabbiano	R	173	ITA	26	118	518	6-4 6-4 3-6 6-2	5	R128	144	16	3	114	62	49	29	18	9	10	5	2	125	80	52	25	19	5	11	MS075	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	194	104678	22		Viktor Troicki	R	193	SRB	30	24	1535	105777			Grigor Dimitrov	R	191	BUL	25	36	1150	2-6 6-3 5-7 7-5 6-3	5	R128	225	7	2	177	119	74	30	25	11	12	7	10	161	99	67	27	25	5	17	MS107	5	0	
2016-520	Roland Garros	Clay	128	G	20160522	201	106058	23		Jack Sock	R	191	USA	23	25	1505	104898			Robin Haase	R	191	NED	29	86	685	6-3 7-5 3-6 6-7(3) 6-2	5	R128	195	8	8	160	92	69	39	25	9	19	11	5	168	114	76	30	25	14	11	MS100	5	1	
2016-520	Roland Garros	Clay	128	G	20160522	210	104597			Nicolas Almagro	R	183	ESP	30	49	899	104259	24		Philipp Kohlschreiber	R	178	GER	32	26	1485	5-7 6-2 6-2 6-4	5	R128	157	19	4	117	67	57	24	19	7	10	5	3	117	61	40	29	19	4	9	MS091	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	225	104655	25		Pablo Cuevas	R	180	URU	30	27	1450	104735			Tobias Kamke	R	178	GER	29	156	342	3-6 6-2 6-3 7-6(4)	5	R128	153	11	0	114	73	56	23	19	5	9	2	3	128	83	58	18	19	4	8	MS076	4	1	
2016-520	Roland Garros	Clay	128	G	20160522	209	105311	26		Joao Sousa	R	185	POR	27	28	1335	106000			Damir Dzumhur	R	175	BIH	23	71	747	2-6 7-6(8) 6-4 7-5	5	R128	180	2	1	138	93	63	25	21	0	18	4	1	154	112	68	26	21	13	5	MS092	4	1	
2016-520	Roland Garros	Clay	128	G	20160522	177	103333	27		Ivo Karlovic	R	211	CRO	37	29	1280	103656			Albert Montanes	R	175	ESP	35	97	592	6-2 7-6(7) 7-6(5)	5	R128	108	31	3	93	60	59	19	16	1	6	3	3	104	77	56	15	16	3	2	MS124	3	2	
2016-520	Roland Garros	Clay	128	G	20160522	202	106298	29		Lucas Pouille	R	185	FRA	22	31	1266	103898			Julien Benneteau	R	185	FRA	34	550	59	6-3 4-6 6-4 7-6(4)	5	R128	186	12	6	160	87	63	33	21	15	11	8	2	132	82	55	22	20	5	20	MS099	4	1	
2016-520	Roland Garros	Clay	128	G	20160522	193	104871	30		Jeremy Chardy	R	188	FRA	29	32	1265	104919			Leonardo Mayer	R	191	ARG	29	51	885	6-4 3-6 6-4 6-2	5	R128	160	8	9	111	63	54	21	18	7	12	9	3	121	82	57	18	19	7	9	MS108	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	234	105807			Pablo Carreno Busta	R	188	ESP	24	43	995	105643	31		Federico Delbonis	L	191	ARG	25	33	1210	7-6(3) 6-7(4) 6-4 6-4	5	R128	208	6	1	140	98	67	23	22	6	18	4	5	158	91	57	35	22	12	10	MS067	4	2	
2016-520	Roland Garros	Clay	128	G	20160522	218	104719			Marcel Granollers	R	191	ESP	30	58	842	104926	32		Fabio Fognini	R	178	ITA	28	34	1205	7-5 6-4 6-3	5	R128	120	4	1	82	44	34	24	15	0	13	1	2	96	52	35	20	16	7	2	MS083	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	186	104269			Fernando Verdasco	L	185	ESP	32	56	855	105449	33		Steve Johnson	R	188	USA	26	35	1190	7-5 6-4 7-5	5	R128	140	5	3	101	74	51	20	17	6	13	5	5	116	76	51	19	17	9	7	MS115	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	207	104571			Marcos Baghdatis	R	178	CYP	30	38	1067	104180			Gilles Muller	L	193	LUX	33	42	1020	7-5 6-4 6-1	5	R128	117	7	1	80	52	36	15	14	4	23	10	12	111	65	41	16	15	15	7	MS094	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	220	105487			Facundo Bagnis	L	183	ARG	26	99	590	104932			Kenny De Schepper	L	203	FRA	28	143	383	6-0 6-2 7-6(2)	5	R128	121	3	6	91	58	46	17	13	5	18	7	2	104	81	47	8	13	13	5	MS081	3	1	
2016-520	Roland Garros	Clay	128	G	20160522	235	105379			Aljaz Bedene	R	183	GBR	26	66	765	105589			Gerald Melzer	L	188	AUT	25	130	452	4-6 6-3 6-4 6-4	5	R128	137	13	3	102	65	55	20	20	0	8	3	1	112	85	60	12	19	4	2	MS066	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	212	104122			Carlos Berlocq	R	183	ARG	33	126	462	103893			Paolo Lorenzi	R	183	ITA	34	50	895	6-3 6-0 6-2	5	R128	111	2	2	77	52	36	14	12	4	15	0	1	71	43	22	9	11	7	6	MS089	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	175	106288			Mathias Bourgue	R	188	FRA	22	165	326	105515			Jordi Samper-Montana	L		ESP	26	216	249	7-5 7-6(5) 7-6(6)	5	R128	206	4	4	120	73	49	19	18	3	17	2	0	146	98	55	24	18	10	9	MS126	3	2	
2016-520	Roland Garros	Clay	128	G	20160522	200	104460			Dustin Brown	R	196	GER	31	117	520	104534			Dudi Sela	R	175	ISR	31	62	781	6-7(5) 6-4 7-6(5) 4-6 6-4	5	R128	213	4	3	190	130	85	29	27	16	14	4	4	191	106	67	43	27	5	24	MS101	5	2	
2016-520	Roland Garros	Clay	128	G	20160522	232	106432			Borna Coric	R	185	CRO	19	44	980	126203			Taylor Fritz	R	193	USA	18	72	744	6-3 6-1 6-3	5	R128	104	5	1	63	39	32	15	12	0	20	7	2	106	64	36	17	13	13	1	MS069	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	191	106121			Taro Daniel	R	191	JPN	23	91	614	105373			Martin Klizan	L	191	SVK	26	46	960	3-6 4-6 7-5 6-4 3-0 RET	5	R128	189	7	2	136	86	58	22	22	10	11	10	6	135	81	52	22	22	3	17	MS110	6	0	
2016-520	Roland Garros	Clay	128	G	20160522	236	104327			Steve Darcis	R	178	BEL	32	162	331	104947			Marsel Ilhan	R	191	TUR	28	198	275	6-3 6-4 6-0	5	R128	99	6	1	85	53	41	18	13	6	7	1	2	70	34	24	13	12	1	7	MS065	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	187	104471			Ivan Dodig	R	183	CRO	31	79	708	104022			Mikhail Youzhny	R	183	RUS	33	77	718	6-4 5-7 7-5 2-6 6-3	5	R128	256	13	6	179	110	76	31	25	12	15	4	8	172	103	66	38	26	8	18	MS114	5	0	
2016-520	Roland Garros	Clay	128	G	20160522	180	106378			Kyle Edmund	R	188	GBR	21	84	689	105932			Nikoloz Basilashvili	R	185	GEO	24	105	563	7-6(4) 6-7(7) 7-5 6-1	5	R128	167	16	5	132	82	70	27	22	3	11	4	7	144	91	62	27	21	7	4	MS121	4	2	
2016-520	Roland Garros	Clay	128	G	20160522	227	103607			Victor Estrella Burgos	R	173	DOM	35	88	655	105011			Illya Marchenko	R	185	UKR	28	69	751	7-5 6-4 6-3	5	R128	146	4	0	103	71	45	20	16	9	15	6	6	103	48	35	19	15	8	13	MS074	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	183	106216			Bjorn Fratangelo	R	183	USA	22	104	567	105023			Sam Querrey	R	198	USA	28	37	1135	6-3 6-1 6-7(3) 6-3	5	R128	124	3	3	119	68	47	35	19	9	14	11	3	106	67	52	13	18	8	10	MS118	4	1	
2016-520	Roland Garros	Clay	128	G	20160522	179	104559			Teymuraz Gabashvili	R	188	RUS	30	80	706	105385			Donald Young	L	183	USA	26	82	695	7-6(1) 6-2 6-3	5	R128	114	8	6	90	43	34	23	15	4	16	2	6	99	56	34	16	14	9	8	MS122	3	1	
2016-520	Roland Garros	Clay	128	G	20160522	215	104198			Guillermo Garcia-Lopez	R	185	ESP	32	55	865	105217			Thiemo de Bakker	R	193	NED	27	121	506	6-4 6-4 5-7 7-6(3)	5	R128	162	9	7	129	72	51	35	22	3	6	10	1	135	76	54	33	22	1	7	MS086	4	1	
2016-520	Roland Garros	Clay	128	G	20160522	208	105208			Ernests Gulbis	R	191	LAT	27	76	726	104312			Andreas Seppi	R	191	ITA	32	41	1050	6-3 7-5 6-4	5	R128	128	16	6	102	55	44	27	16	6	8	4	1	89	54	39	20	15	5	6	MS093	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	224	111460			Quentin Halys	R	191	FRA	19	154	350	111202			Hyeon Chung	R	185	KOR	19	112	547	6-1 6-4 6-4	5	R128	96	8	2	89	64	49	14	14	7	11	0	1	92	69	43	7	13	6	8	MS077	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	223	104291			Malek Jaziri	R	185	TUN	32	70	751	104252			Florian Mayer	R	191	GER	32	236	223	6-4 3-6 6-1 6-2	5	R128	131	1	5	117	56	38	34	17	8	15	4	5	102	55	39	16	17	8	11	MS078	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	188	105723			Andrey Kuznetsov	R	185	RUS	25	40	1050	103794			Benjamin Becker	R	178	GER	34	94	600	6-2 6-2 6-4	5	R128	80	7	3	71	39	32	22	13	1	8	7	3	77	54	29	10	13	2	2	MS113	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	195	105583			Dusan Lajovic	R	183	SRB	25	75	730	106045			Denis Kudla	R	180	USA	23	57	855	6-4 6-3 6-3	5	R128	101	1	1	86	61	43	17	14	4	11	4	3	78	46	29	16	14	6	5	MS106	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	219	103917			Nicolas Mahut	R	191	FRA	34	45	976	105575			Ricardas Berankis	R	175	LTU	25	52	885	7-6(4) 6-2 6-1	5	R128	110	2	4	94	54	42	21	14	5	7	3	2	76	41	26	17	13	2	6	MS082	3	1	
2016-520	Roland Garros	Clay	128	G	20160522	204	105173			Adrian Mannarino	L	180	FRA	27	63	780	105062			Mikhail Kukushkin	R	183	KAZ	28	81	699	6-4 2-6 6-2 6-4	5	R128	159	12	2	113	63	43	23	18	2	17	3	1	123	74	43	24	18	10	7	MS097	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	203	105413			Andrej Martin	R	180	SVK	26	134	438	103926			Daniel Munoz de la Nava	L	178	ESP	34	106	561	6-2 6-3 4-6 6-4	5	R128	156	7	3	104	72	58	18	18	6	19	1	2	127	81	44	30	19	14	7	MS098	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	231	103908			Paul-Henri Mathieu	R	185	FRA	34	67	761	105053			Santiago Giraldo	R	188	COL	28	101	579	6-4 6-7(2) 6-4 1-6 6-3	5	R128	243	6	9	177	121	77	26	24	13	22	16	5	175	111	76	29	24	16	18	MS070	5	1	
2016-520	Roland Garros	Clay	128	G	20160522	228	104338			Juan Monaco	R	185	ARG	32	87	665	104797			Denis Istomin	R	188	UZB	29	64	771	3-6 6-4 6-3 7-5	5	R128	160	1	1	125	98	65	13	20	9	12	8	2	121	79	56	13	20	6	13	MS073	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	192	106361			Adam Pavlasek	R	185	CZE	21	133	442	106148			Roberto Carballes Baena	R	180	ESP	23	115	523	6-2 4-6 6-3 1-6 6-1	5	R128	189	7	2	155	102	66	26	21	13	17	0	2	135	95	54	20	20	9	19	MS109	5	0	
2016-520	Roland Garros	Clay	128	G	20160522	196	105550			Guido Pella	L	185	ARG	25	54	869	106043			Diego Schwartzman	R	170	ARG	23	65	769	6-2 3-6 6-2 6-3	5	R128	142	5	1	100	72	54	14	17	6	15	1	2	106	72	41	15	17	8	9	MS105	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	199	105077			Albert Ramos-Vinolas	L	188	ESP	28	53	878	104547			Horacio Zeballos	L	188	ARG	31	93	603	6-3 4-6 7-5 6-0	5	R128	185	8	0	117	75	53	26	18	8	17	8	5	133	83	51	22	19	10	10	MS102	4	0	
2016-520	Roland Garros	Clay	128	G	20160522	184	104997			Igor Sijsling	R	191	NED	28	123	484	104494			Adrian Ungur	R	178	ROU	31	204	264	6-1 6-2 7-6(5)	5	R128	102	3	8	97	59	41	19	14	2	15	2	4	99	60	33	15	13	8	5	MS117	3	1	
2016-520	Roland Garros	Clay	128	G	20160522	176	111442			Jordan Thompson	R	183	AUS	22	92	608	111513			Laslo Djere	R	185	SRB	20	215	249	6-3 6-4 7-5	5	R128	128	6	1	90	61	44	21	16	2	7	1	4	92	56	35	21	15	3	3	MS125	3	0	
2016-520	Roland Garros	Clay	128	G	20160522	211	106210			Jiri Vesely	L	198	CZE	22	59	815	104330			Rajeev Ram	R	193	USA	32	73	732	6-4 6-4 6-7(5) 6-0	5	R128	146	10	2	100	71	58	23	19	0	9	6	1	121	85	59	17	19	4	0	MS090	4	1	
2016-520	Roland Garros	Clay	128	G	20160522	216	100644			Alexander Zverev	R	198	GER	19	48	930	105732			Pierre-Hugues Herbert	R	188	FRA	25	83	695	5-7 6-2 7-6(6) 7-5	5	R128	188	8	6	142	91	66	30	22	5	12	7	5	148	76	57	35	22	8	7	MS085	4	1	
2016-533	Sao Paulo	Clay	28	A	20160222	300	104655	3		Pablo Cuevas	R	180	URU	30	27	1305	105807			Pablo Carreno Busta	R	188	ESP	24	67	734	7-6(4) 6-3	3	F	85	3	5	61	43	34	9	10	1	5	1	1	70	42	29	15	11	2	2	MS001	2	1	
2016-533	Sao Paulo	Clay	28	A	20160222	299	104655	3		Pablo Cuevas	R	180	URU	30	27	1305	105583			Dusan Lajovic	R	183	SRB	25	76	688	6-3 6-4	3	SF	69	7	3	63	39	32	12	10	7	3	1	2	47	29	20	6	9	0	8	MS002	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	298	105807			Pablo Carreno Busta	R	188	ESP	24	67	734	105438			Inigo Cervantes	R	183	ESP	26	65	747	6-1 6-1	3	SF	52	2	0	42	21	18	13	7	1	10	3	2	45	23	12	8	7	5	1	MS003	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	296	104655	3		Pablo Cuevas	R	180	URU	30	27	1305	106329			Thiago Monteiro	L	183	BRA	21	278	181	4-6 6-3 6-3	3	QF	123	13	2	80	55	43	13	14	6	10	2	2	90	64	44	8	14	6	8	MS005	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	295	105438			Inigo Cervantes	R	183	ESP	26	65	747	105643	4		Federico Delbonis	L	191	ARG	25	49	895	7-6(6) 2-6 6-4	3	QF	148	7	6	98	48	38	28	15	6	5	7	1	96	51	37	26	15	3	9	MS006	3	1	
2016-533	Sao Paulo	Clay	28	A	20160222	294	105807			Pablo Carreno Busta	R	188	ESP	24	67	734	106148			Roberto Carballes Baena	R	180	ESP	22	122	485	6-0 6-3	3	QF	51	8	1	40	30	27	5	8	0	4	2	2	41	28	15	5	7	0	0	MS007	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	297	105583			Dusan Lajovic	R	183	SRB	25	76	688	105671			Gastao Elias	R	183	POR	25	140	430	6-3 4-6 6-0	3	QF	99	5	0	66	39	31	17	13	1	8	4	3	64	30	20	16	12	3	3	MS004	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	293	105583			Dusan Lajovic	R	183	SRB	25	76	688	105332	1 WC		Benoit Paire	R	196	FRA	26	20	1686	6-0 4-6 6-3	3	R16	100	1	2	70	44	35	14	13	1	18	4	3	106	49	34	23	12	13	3	MS008	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	286	106148			Roberto Carballes Baena	R	180	ESP	22	122	485	105064	2		Thomaz Bellucci	L	188	BRA	28	35	1200	2-6 6-4 6-3	3	R16	122	8	7	83	42	34	19	14	4	6	4	9	85	39	25	27	13	3	7	MS015	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	291	104655	3		Pablo Cuevas	R	180	URU	30	27	1305	105487			Facundo Bagnis	L	183	ARG	25	96	587	6-3 7-5	3	R16	74	7	6	50	28	24	9	10	0	13	3	7	74	36	26	10	11	8	2	MS010	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	288	105643	4		Federico Delbonis	L	191	ARG	25	49	895	106043			Diego Schwartzman	R	170	ARG	23	83	649	3-6 6-4 6-2	3	R16	120	9	5	81	46	36	16	14	2	12	2	3	90	52	36	16	13	8	5	MS013	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	287	105807			Pablo Carreno Busta	R	188	ESP	24	67	734	104593			Daniel Gimeno-Traver	R	183	ESP	30	99	582	6-2 3-6 6-3	3	R16	128	6	1	72	49	36	17	13	2	9	5	9	102	54	38	22	13	6	3	MS014	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	289	105438			Inigo Cervantes	R	183	ESP	26	65	747	105641			Blaz Rola	L	193	SLO	25	160	368	7-6(4) 7-6(1)	3	R16	121	12	8	108	53	38	28	12	10	11	2	4	84	45	34	21	12	8	13	MS012	2	2	
2016-533	Sao Paulo	Clay	28	A	20160222	292	105671			Gastao Elias	R	183	POR	25	140	430	105053			Santiago Giraldo	R	188	COL	28	77	682	6-4 6-3	3	R16	80	2	2	53	27	21	20	10	1	4	3	3	57	37	25	10	9	2	1	MS009	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	290	106329			Thiago Monteiro	L	183	BRA	21	278	181	103926			Daniel Munoz de la Nava	L	178	ESP	34	72	720	4-6 6-3 6-2	3	R16	110	6	3	90	63	44	17	14	9	4	4	3	68	36	28	18	13	1	10	MS011	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	273	105807			Pablo Carreno Busta	R	188	ESP	24	67	734	105077	5		Albert Ramos-Vinolas	L	188	ESP	28	48	903	0-6 6-4 7-6(2)	3	R32	130	6	1	95	59	36	14	14	2	7	2	2	90	61	37	13	14	3	8	MS028	3	1	
2016-533	Sao Paulo	Clay	28	A	20160222	277	105641			Blaz Rola	L	193	SLO	25	160	368	103893	6		Paolo Lorenzi	R	183	ITA	34	52	855	7-6(3) 3-6 7-6(5)	3	R32	164	3	3	107	52	33	30	16	6	5	4	4	107	55	35	30	17	1	11	MS024	3	2	
2016-533	Sao Paulo	Clay	28	A	20160222	278	106329			Thiago Monteiro	L	183	BRA	21	278	181	104597	7		Nicolas Almagro	R	183	ESP	30	50	879	6-3 7-5	3	R32	74	2	1	52	36	26	8	10	1	8	6	6	68	34	23	15	11	3	3	MS023	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	282	105671			Gastao Elias	R	183	POR	25	140	430	104665	8		Pablo Andujar	R	180	ESP	30	70	725	1-6 6-4 RET	3	R32	73	0	3	54	38	23	6	9	5	7	2	2	47	23	13	11	8	3	8	MS019	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	280	105487			Facundo Bagnis	L	183	ARG	25	96	587	103908			Paul-Henri Mathieu	R	185	FRA	34	69	729	6-4 6-1	3	R32	78	6	6	54	29	24	10	8	5	8	3	4	66	28	16	14	9	3	6	MS021	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	271	106148			Roberto Carballes Baena	R	180	ESP	22	122	485	106121			Taro Daniel	R	191	JPN	23	87	619	6-2 7-6(4)	3	R32	97	4	1	54	28	24	16	10	0	5	1	3	67	40	24	15	10	2	1	MS030	2	1	
2016-533	Sao Paulo	Clay	28	A	20160222	276	105438			Inigo Cervantes	R	183	ESP	26	65	747	104719			Marcel Granollers	R	191	ESP	29	93	591	6-3 6-4	3	R32	76	2	3	57	24	16	21	10	5	6	1	2	54	32	19	8	9	2	7	MS025	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	272	104593			Daniel Gimeno-Traver	R	183	ESP	30	99	582	106105			Guilherme Clezar	R	183	BRA	23	173	317	3-6 6-4 6-1	3	R32	108	9	6	84	41	30	20	13	4	13	1	3	78	50	30	12	13	7	8	MS029	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	283	105053			Santiago Giraldo	R	188	COL	28	77	682	106065			Marco Cecchinato	R	185	ITA	23	91	608	6-2 6-2	3	R32	58	2	0	38	20	15	12	8	0	8	2	4	54	31	17	6	8	2	2	MS018	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	284	105583			Dusan Lajovic	R	183	SRB	25	76	688	104563			Luca Vanni	R	198	ITA	30	145	404	6-2 6-2	3	R32	56	4	1	46	32	22	8	8	1	7	5	2	43	19	12	7	8	2	2	MS017	2	0	
2016-533	Sao Paulo	Clay	28	A	20160222	279	103926			Daniel Munoz de la Nava	L	178	ESP	34	72	720	104216			Maximo Gonzalez	R	175	ARG	32	148	399	6-3 4-6 6-2	3	R32	143	5	3	103	63	44	19	14	9	17	3	2	97	62	33	23	13	13	11	MS022	3	0	
2016-533	Sao Paulo	Clay	28	A	20160222	275	106043			Diego Schwartzman	R	170	ARG	23	83	649	104547			Horacio Zeballos	L	188	ARG	30	112	513	6-3 4-2 RET	3	R32	66	4	1	39	32	27	5	8	0	9	2	0	52	30	19	10	7	7	0	MS026	3	0	
2016-540	Wimbledon	Grass	128	G	20160627	300	104918	2		Andy Murray	R	191	GBR	29	2	8915	105683	6		Milos Raonic	R	196	CAN	25	7	3175	6-4 7-6(3) 7-6(2)	5	F	168	7	2	103	69	60	19	17	2	7	8	1	114	73	49	29	17	6	2	MS001	3	2	
2016-540	Wimbledon	Grass	128	G	20160627	298	104918	2		Andy Murray	R	191	GBR	29	2	8915	104607	10		Tomas Berdych	R	196	CZE	30	9	2950	6-3 6-3 6-3	5	SF	118	7	2	88	57	44	17	14	2	10	5	1	73	46	32	10	13	5	3	MS003	3	0	
